Class,Label,Cluster,Most_Similar_Image_Path,Key_Words,Info
Dance,bharatanatyam,2,../Image Data/Dance/train/bharatanatyam/165.jpg,"indian classical dance, bharatanatyam,tamil nadu, mudras, spiritual expression, temple tradition, carnatic music, alankar, precision, pure dance, solo performance, karanas, padams, javalis, bent knees, natya shastra, devadasis, spirituality, rigorous training, facial expressions, rhythmic accuracy","Bharataatyam or Bharathanatiyam is a major genre of Indian classical dance that originated in Tamil Nadu . Traditionally, Bharatanatyam has been a solo dance that was performed exclusively by women, and expressed Hindu religious themes and spiritual ideas, particularly of Shaivism, but also of Vaishnavism and Shaktism."
Dance,bharatanatyam,1,../Image Data/Dance/train/bharatanatyam/122.jpg,"indian classical dance,bharatanatyam, tamil nadu, mudras, spiritual expression, temple tradition, carnatic music, alankar, precision, pure dance, solo performance, karanas, padams, javalis, bent knees, natya shastra, devadasis, spirituality, rigorous training, facial expressions, rhythmic accuracy","Bharataatyam or Bharathanatiyam is a major genre of Indian classical dance that originated in Tamil Nadu . Traditionally, Bharatanatyam has been a solo dance that was performed exclusively by women, and expressed Hindu religious themes and spiritual ideas, particularly of Shaivism, but also of Vaishnavism and Shaktism."
Dance,bharatanatyam,0,../Image Data/Dance/train/bharatanatyam/116.jpg,"indian classical dance,bharatanatyam, tamil nadu, mudras, spiritual expression, temple tradition, carnatic music, alankar, precision, pure dance, solo performance, karanas, padams, javalis, bent knees, natya shastra, devadasis, spirituality, rigorous training, facial expressions, rhythmic accuracy","Bharataatyam or Bharathanatiyam is a major genre of Indian classical dance that originated in Tamil Nadu . Traditionally, Bharatanatyam has been a solo dance that was performed exclusively by women, and expressed Hindu religious themes and spiritual ideas, particularly of Shaivism, but also of Vaishnavism and Shaktism."
Dance,kathakali,0,../Image Data/Dance/train/kathakali/214.jpg,"indian classical dance,kathakali, kerala, kathakali, vibrant makeup, elaborate costumes, gesture language, ritualistic, story play, facial expressions, kalaripayattu, eye movements, rama, mahabharata, sita, bhima, hand gestures, percussion, folk tales, cultural symbol, classical epics","Kathakali is one of the major forms of classical Indian dance. It is a story play genre of art, but one distinguished by the elaborately colourful make-up and costumes of the traditional male actor-dancers. It is native to the Malayalam-speaking southwestern region of Kerala and is almost entirely practiced by Malayali people."
Dance,kathakali,2,../Image Data/Dance/train/kathakali/209.jpg,"indian classical dance,kathakali, kerala, kathakali, vibrant makeup, elaborate costumes, gesture language, ritualistic, story play, facial expressions, kalaripayattu, eye movements, rama, mahabharata, sita, bhima, hand gestures, percussion, folk tales, cultural symbol, classical epics","Kathakali is one of the major forms of classical Indian dance. It is a story play genre of art, but one distinguished by the elaborately colourful make-up and costumes of the traditional male actor-dancers. It is native to the Malayalam-speaking southwestern region of Kerala and is almost entirely practiced by Malayali people."
Dance,kathakali,1,../Image Data/Dance/train/kathakali/227.jpg,"indian classical dance,kathakali, kerala, kathakali, vibrant makeup, elaborate costumes, gesture language, ritualistic, story play, facial expressions, kalaripayattu, eye movements, rama, mahabharata, sita, bhima, hand gestures, percussion, folk tales, cultural symbol, classical epics","Kathakali is one of the major forms of classical Indian dance. It is a story play genre of art, but one distinguished by the elaborately colourful make-up and costumes of the traditional male actor-dancers. It is native to the Malayalam-speaking southwestern region of Kerala and is almost entirely practiced by Malayali people."
Dance,odissi,3,../Image Data/Dance/train/odissi/501.jpg,"indian classical dance,odissi, orissa, tribhangi, devotional, spiritual, sculpturesque, odissi music, batu nrutya, mangalacharan, pallavi, abhinaya, expressive prowess, gotipua, mahari tradition, sanskrit hymns, lyrical grace, historical evolution, dedicated schools, costume jewelry, cultural preservation","Odissi, also referred to as Orissi in older literature, is a major ancient Indian classical dance that originated in the Hindu temples of Odisha  an eastern coastal state of India."
Dance,odissi,0,../Image Data/Dance/train/odissi/475.jpg,"indian classical dance, odissi,orissa, tribhangi, devotional, spiritual, sculpturesque, odissi music, batu nrutya, mangalacharan, pallavi, abhinaya, expressive prowess, gotipua, mahari tradition, sanskrit hymns, lyrical grace, historical evolution, dedicated schools, costume jewelry, cultural preservation","Odissi, also referred to as Orissi in older literature, is a major ancient Indian classical dance that originated in the Hindu temples of Odisha  an eastern coastal state of India."
Dance,odissi,2,../Image Data/Dance/train/odissi/452.jpg,"indian classical dance,odissi, orissa, tribhangi, devotional, spiritual, sculpturesque, odissi music, batu nrutya, mangalacharan, pallavi, abhinaya, expressive prowess, gotipua, mahari tradition, sanskrit hymns, lyrical grace, historical evolution, dedicated schools, costume jewelry, cultural preservation","Odissi, also referred to as Orissi in older literature, is a major ancient Indian classical dance that originated in the Hindu temples of Odisha  an eastern coastal state of India."
Dance,odissi,1,../Image Data/Dance/train/odissi/480.jpg,"indian classical dance,odissi, orissa, tribhangi, devotional, spiritual, sculpturesque, odissi music, batu nrutya, mangalacharan, pallavi, abhinaya, expressive prowess, gotipua, mahari tradition, sanskrit hymns, lyrical grace, historical evolution, dedicated schools, costume jewelry, cultural preservation","Odissi, also referred to as Orissi in older literature, is a major ancient Indian classical dance that originated in the Hindu temples of Odisha  an eastern coastal state of India."
Dance,mohiniyattam,2,../Image Data/Dance/train/mohiniyattam/253.jpg,"indian classical dance,mohiniyattam, kerala, femininity, lasya, sensuous, lyrical movements, solo performance, elegant costumes, sway of the body, vishnu, mohini, subtle abhinaya, gentle footwork, ghazals, bhajans, padams, carnatic ragas, expressive glances, dancers persona, graceful poise","Mohiniyattam, also spelled Mohiniattam, is one of two classical dances of India that developed and remain popular in the state of Kerala. This dance form is considered to be one of the most graceful and gentle of all the classical Indian dance forms."
Dance,mohiniyattam,1,../Image Data/Dance/train/mohiniyattam/272.jpg,"indian classical dance, mohiniyattam, kerala, femininity, lasya, sensuous, lyrical movements, solo performance, elegant costumes, sway of the body, vishnu, mohini, subtle abhinaya, gentle footwork, ghazals, bhajans, padams, carnatic ragas, expressive glances, dancers persona, graceful poise","Mohiniyattam, also spelled Mohiniattam, is one of two classical dances of India that developed and remain popular in the state of Kerala. This dance form is considered to be one of the most graceful and gentle of all the classical Indian dance forms."
Dance,mohiniyattam,3,../Image Data/Dance/train/mohiniyattam/244.jpg,"indian classical dance, mohiniyattam, kerala, femininity, lasya, sensuous, lyrical movements, solo performance, elegant costumes, sway of the body, vishnu, mohini, subtle abhinaya, gentle footwork, ghazals, bhajans, padams, carnatic ragas, expressive glances, dancers persona, graceful poise","Mohiniyattam, also spelled Mohiniattam, is one of two classical dances of India that developed and remain popular in the state of Kerala. This dance form is considered to be one of the most graceful and gentle of all the classical Indian dance forms."
Dance,mohiniyattam,0,../Image Data/Dance/train/mohiniyattam/260.jpg,"indian classical dance, mohiniyattam, kerala, femininity, lasya, sensuous, lyrical movements, solo performance, elegant costumes, sway of the body, vishnu, mohini, subtle abhinaya, gentle footwork, ghazals, bhajans, padams, carnatic ragas, expressive glances, dancers persona, graceful poise","Mohiniyattam, also spelled Mohiniattam, is one of two classical dances of India that developed and remain popular in the state of Kerala. This dance form is considered to be one of the most graceful and gentle of all the classical Indian dance forms."
Dance,sattriya,1,../Image Data/Dance/train/sattriya/319.jpg,"indian classical dance, sattriya, assam, vaishnavite monasteries, devotional, drama dance, ankia naat, ritualistic, bhakti movement, ensemble, percussive rhythm, spiritual storytelling, xatriya tradition, classical purity, monastic origin, ornate costumes, borgeet, folk elements, vibrant theatre, historical plays, ritual dance","Sattriya or Sattriya Nritya, is one among eight principal classical Indian dance traditions. Where as some of the other traditions have been revived in the recent past, Sattriya has remained a living tradition since its creation by the founder of Vaishnavism in Assam, the great saint Srimanta Sankardeva, in 15th century Assam."
Dance,sattriya,0,../Image Data/Dance/train/sattriya/313.jpg,"indian classical dance, sattriya, assam, vaishnavite monasteries, devotional, drama dance, ankia naat, ritualistic, bhakti movement, ensemble, percussive rhythm, spiritual storytelling, xatriya tradition, classical purity, monastic origin, ornate costumes, borgeet, folk elements, vibrant theatre, historical plays, ritual dance","Sattriya or Sattriya Nritya, is one among eight principal classical Indian dance traditions. Where as some of the other traditions have been revived in the recent past, Sattriya has remained a living tradition since its creation by the founder of Vaishnavism in Assam, the great saint Srimanta Sankardeva, in 15th century Assam."
Dance,sattriya,2,../Image Data/Dance/train/sattriya/338.jpg,"indian classical dance,sattriya, assam, vaishnavite monasteries, devotional, drama dance, ankia naat, ritualistic, bhakti movement, ensemble, percussive rhythm, spiritual storytelling, xatriya tradition, classical purity, monastic origin, ornate costumes, borgeet, folk elements, vibrant theatre, historical plays, ritual dance","Sattriya or Sattriya Nritya, is one among eight principal classical Indian dance traditions. Where as some of the other traditions have been revived in the recent past, Sattriya has remained a living tradition since its creation by the founder of Vaishnavism in Assam, the great saint Srimanta Sankardeva, in 15th century Assam."
Dance,manipuri,0,../Image Data/Dance/train/manipuri/102.jpg,"indian classical dance, manipur, love stories, radha-krishna, gentle fluidity, rounded movements, devotional, tandava, lasya, raslila, pankhida, thougal jagoi, drum music, tribal influences, sankirtana, nupa pala, silk attire, dhol cholom, poetic charm, cultural festivals","Manipuri dance is one of the major Indian classical dance forms. It originates from Manipur, a state in northeastern India on the border with Myanmar (Burma). It is particularly known for its Hindu Vaishnavism themes, and exquisite performances of love-inspired dance drama of Radha-Krishna called Raslila."
Dance,manipuri,1,../Image Data/Dance/train/manipuri/94.jpg,"indian classical dance, manipur, love stories, radha-krishna, gentle fluidity, rounded movements, devotional, tandava, lasya, raslila, pankhida, thougal jagoi, drum music, tribal influences, sankirtana, nupa pala, silk attire, dhol cholom, poetic charm, cultural festivals","Manipuri dance is one of the major Indian classical dance forms. It originates from Manipur, a state in northeastern India on the border with Myanmar (Burma). It is particularly known for its Hindu Vaishnavism themes, and exquisite performances of love-inspired dance drama of Radha-Krishna called Raslila."
Dance,manipuri,2,../Image Data/Dance/train/manipuri/78.jpg,"indian classical dance, manipur, love stories, radha-krishna, gentle fluidity, rounded movements, devotional, tandava, lasya, raslila, pankhida, thougal jagoi, drum music, tribal influences, sankirtana, nupa pala, silk attire, dhol cholom, poetic charm, cultural festivals","Manipuri dance is one of the major Indian classical dance forms. It originates from Manipur, a state in northeastern India on the border with Myanmar (Burma). It is particularly known for its Hindu Vaishnavism themes, and exquisite performances of love-inspired dance drama of Radha-Krishna called Raslila."
Dance,manipuri,3,../Image Data/Dance/train/manipuri/84.jpg,"indian classical dance, manipur, love stories, radha-krishna, gentle fluidity, rounded movements, devotional, tandava, lasya, raslila, pankhida, thougal jagoi, drum music, tribal influences, sankirtana, nupa pala, silk attire, dhol cholom, poetic charm, cultural festivals","Manipuri dance is one of the major Indian classical dance forms. It originates from Manipur, a state in northeastern India on the border with Myanmar (Burma). It is particularly known for its Hindu Vaishnavism themes, and exquisite performances of love-inspired dance drama of Radha-Krishna called Raslila."
Paintings,Warli,0,../Image Data/Paintings/training/Warli/p158.jpg,"folk art, Warli, maharashtra, tribal culture, ritual paintings, daily life, nature, geometric patterns, white pigment, earthly tones, murals, cultural storytelling, minimalistic design, harvest scenes, tribal dance, sacred art, animistic beliefs, ecological harmony, symbolic representation, traditional motifs, community life","Warli painting is a style of tribal art mostly created by the tribal people from the North Sahyadri Range in India. This range encompasses cities such as Dahanu, Talasari, Jawhar, Palghar, Mokhada, and Vikramgad of Palghar district. This tribal art was originated in Maharashtra, where it is still practiced today."
Paintings,Warli,1,../Image Data/Paintings/training/Warli/p192.jpg,"folk art, Warli, maharashtra, tribal culture, ritual paintings, daily life, nature, geometric patterns, white pigment, earthly tones, murals, cultural storytelling, minimalistic design, harvest scenes, tribal dance, sacred art, animistic beliefs, ecological harmony, symbolic representation, traditional motifs, community life","Warli painting is a style of tribal art mostly created by the tribal people from the North Sahyadri Range in India. This range encompasses cities such as Dahanu, Talasari, Jawhar, Palghar, Mokhada, and Vikramgad of Palghar district. This tribal art was originated in Maharashtra, where it is still practiced today."
Paintings,Kangra,0,../Image Data/Paintings/training/Kangra/p124.jpg,"pahari painting, Kangra, kangra valley, radha-krishna, romantic themes, nature, miniatures, gita govinda, soft colors, detailed brushwork, courtly love, mythology, 16th century, delicate grace, floral motifs, mughal influence, spiritual romance, verdant landscapes, visual storytelling, traditional techniques, cultural heritage","Kangra painting is the pictorial art of Kangra, named after Kangra, Himachal Pradesh, a former princely state, which patronized the art. It became prevalent with the fading of Basohli school of painting in mid-18th century, and soon produced such a magnitude in paintings both in content as well as volume, that the Pahari painting school, came to be known as Kangra paintings."
Paintings,Kangra,1,../Image Data/Paintings/training/Kangra/p216.jpg,"pahari painting, Kangra, kangra valley, radha-krishna, romantic themes, nature, miniatures, gita govinda, soft colors, detailed brushwork, courtly love, mythology, 16th century, delicate grace, floral motifs, mughal influence, spiritual romance, verdant landscapes, visual storytelling, traditional techniques, cultural heritage","Kangra painting is the pictorial art of Kangra, named after Kangra, Himachal Pradesh, a former princely state, which patronized the art. It became prevalent with the fading of Basohli school of painting in mid-18th century, and soon produced such a magnitude in paintings both in content as well as volume, that the Pahari painting school, came to be known as Kangra paintings."
Paintings,Kangra,2,../Image Data/Paintings/training/Kangra/p145.jpg,"pahari painting, Kangra, kangra valley, radha-krishna, romantic themes, nature, miniatures, gita govinda, soft colors, detailed brushwork, courtly love, mythology, 16th century, delicate grace, floral motifs, mughal influence, spiritual romance, verdant landscapes, visual storytelling, traditional techniques, cultural heritage","Kangra painting is the pictorial art of Kangra, named after Kangra, Himachal Pradesh, a former princely state, which patronized the art. It became prevalent with the fading of Basohli school of painting in mid-18th century, and soon produced such a magnitude in paintings both in content as well as volume, that the Pahari painting school, came to be known as Kangra paintings."
Paintings,Kalamkari,2,../Image Data/Paintings/training/Kalamkari/p195.jpg,"hand-painted, Kalamkari, block-printed, andhra pradesh, natural dyes, mythological narratives, organic dyes, cotton fabric, ancient craft, srikalahasti style, vegetable dyes, tree of life, folk tales, storytelling cloth, durable pigments, indian epics, religious tapestries, artisans, painting with a pen, intricate design, cultural symbolism","Kalamkari or qalamkari is a type of hand-painted or block-printed cotton textile, produced in Indian states of Andhra Pradesh and Telangana. Only natural dyes are used in Kalamkari and it involves twenty-three steps. There are two distinctive styles of kalamkari art in India - Srikalahasti style and the Machilipatnam style."
Paintings,Kalamkari,3,../Image Data/Paintings/training/Kalamkari/p206.jpg,"hand-painted, Kalamkari, block-printed, andhra pradesh, natural dyes, mythological narratives, organic dyes, cotton fabric, ancient craft, srikalahasti style, vegetable dyes, tree of life, folk tales, storytelling cloth, durable pigments, indian epics, religious tapestries, artisans, painting with a pen, intricate design, cultural symbolism","Kalamkari or qalamkari is a type of hand-painted or block-printed cotton textile, produced in Indian states of Andhra Pradesh and Telangana. Only natural dyes are used in Kalamkari and it involves twenty-three steps. There are two distinctive styles of kalamkari art in India - Srikalahasti style and the Machilipatnam style."
Paintings,Kalamkari,0,../Image Data/Paintings/training/Kalamkari/p180.jpg,"hand-painted, Kalamkari, block-printed, andhra pradesh, natural dyes, mythological narratives, organic dyes, cotton fabric, ancient craft, srikalahasti style, vegetable dyes, tree of life, folk tales, storytelling cloth, durable pigments, indian epics, religious tapestries, artisans, painting with a pen, intricate design, cultural symbolism","Kalamkari or qalamkari is a type of hand-painted or block-printed cotton textile, produced in Indian states of Andhra Pradesh and Telangana. Only natural dyes are used in Kalamkari and it involves twenty-three steps. There are two distinctive styles of kalamkari art in India - Srikalahasti style and the Machilipatnam style."
Paintings,Kalamkari,1,../Image Data/Paintings/training/Kalamkari/p11.jpg,"hand-painted, Kalamkari, block-printed, andhra pradesh, natural dyes, mythological narratives, organic dyes, cotton fabric, ancient craft, srikalahasti style, vegetable dyes, tree of life, folk tales, storytelling cloth, durable pigments, indian epics, religious tapestries, artisans, painting with a pen, intricate design, cultural symbolism","Kalamkari or qalamkari is a type of hand-painted or block-printed cotton textile, produced in Indian states of Andhra Pradesh and Telangana. Only natural dyes are used in Kalamkari and it involves twenty-three steps. There are two distinctive styles of kalamkari art in India - Srikalahasti style and the Machilipatnam style."
Paintings,pattachitra,1,../Image Data/Paintings/training/pattachitra/p152.jpg,"orissa, pattachitra, traditional cloth, hand-painted, icon painting, hindu mythology, ritual art, detailed imagery, vibrant colors, canvas work, folk art, temple murals, chariots of deities, palm leaves, religious processions, craftsmanship, narrative visuals, cultural traditions, gods and goddesses, artisan communities, historical art form","Pattachitra is a general term for traditional, cloth-based scroll painting, based in the eastern Indian states of Odisha and West Bengal. Pattachitra artform is known for its intricate details as well as mythological narratives and folktales inscribed in it."
Paintings,pattachitra,0,../Image Data/Paintings/training/pattachitra/p145.jpg,"orissa, pattachitra, traditional cloth, hand-painted, icon painting, hindu mythology, ritual art, detailed imagery, vibrant colors, canvas work, folk art, temple murals, chariots of deities, palm leaves, religious processions, craftsmanship, narrative visuals, cultural traditions, gods and goddesses, artisan communities, historical art form","Pattachitra is a general term for traditional, cloth-based scroll painting, based in the eastern Indian states of Odisha and West Bengal. Pattachitra artform is known for its intricate details as well as mythological narratives and folktales inscribed in it."
Paintings,pattachitra,2,../Image Data/Paintings/training/pattachitra/p178.jpg,"orissa, pattachitra, traditional cloth, hand-painted, icon painting, hindu mythology, ritual art, detailed imagery, vibrant colors, canvas work, folk art, temple murals, chariots of deities, palm leaves, religious processions, craftsmanship, narrative visuals, cultural traditions, gods and goddesses, artisan communities, historical art form","Pattachitra is a general term for traditional, cloth-based scroll painting, based in the eastern Indian states of Odisha and West Bengal. Pattachitra artform is known for its intricate details as well as mythological narratives and folktales inscribed in it."
Paintings,Mural,0,../Image Data/Paintings/training/Mural/p73.jpg,"wall paintings, Mural, kerala, large scale, temple art, frescoes, historical depiction, religious motifs, public art, ancient technique, cultural narratives, architectural context, spiritual themes, mythological tales, colorful imagery, palace decorations, vast canvases, royal patronage, cave paintings, community engagement, artistic legacy","Mural painting is any piece of artwork painted or applied directly on a wall, ceiling or other permanent surfaces. A distinguishing characteristic of mural painting is that the architectural elements of the given space are harmoniously incorporated into the picture."
Paintings,Mural,2,../Image Data/Paintings/training/Mural/p170.jpg,"wall paintings, Mural, kerala, large scale, temple art, frescoes, historical depiction, religious motifs, public art, ancient technique, cultural narratives, architectural context, spiritual themes, mythological tales, colorful imagery, palace decorations, vast canvases, royal patronage, cave paintings, community engagement, artistic legacy","Mural painting is any piece of artwork painted or applied directly on a wall, ceiling or other permanent surfaces. A distinguishing characteristic of mural painting is that the architectural elements of the given space are harmoniously incorporated into the picture."
Paintings,Mural,1,../Image Data/Paintings/training/Mural/p75.jpg,"wall paintings, Mural, kerala, large scale, temple art, frescoes, historical depiction, religious motifs, public art, ancient technique, cultural narratives, architectural context, spiritual themes, mythological tales, colorful imagery, palace decorations, vast canvases, royal patronage, cave paintings, community engagement, artistic legacy","Mural painting is any piece of artwork painted or applied directly on a wall, ceiling or other permanent surfaces. A distinguishing characteristic of mural painting is that the architectural elements of the given space are harmoniously incorporated into the picture."
Paintings,Portrait,2,../Image Data/Paintings/training/Portrait/p147.jpg,"personal likeness, Portrait, oil painting, character study, emotional depth, visual biography, detailed rendition, human subject, realism, expression capture, artistic representation, pictorial narrative, facial expression, classic portraiture, aesthetic detail, individuality, artistic interpretation, cultural identity, symbolic elements, visual storytelling, commissioned artwork","A portrait is a painting, photograph, sculpture, or other artistic representation of a person, in which the face and its expression is predominant. The intent is to display the likeness, personality, and even the mood of the person."
Paintings,Portrait,0,../Image Data/Paintings/training/Portrait/p76.jpg,"personal likeness, Portrait, oil painting, character study, emotional depth, visual biography, detailed rendition, human subject, realism, expression capture, artistic representation, pictorial narrative, facial expression, classic portraiture, aesthetic detail, individuality, artistic interpretation, cultural identity, symbolic elements, visual storytelling, commissioned artwork","A portrait is a painting, photograph, sculpture, or other artistic representation of a person, in which the face and its expression is predominant. The intent is to display the likeness, personality, and even the mood of the person."
Paintings,Portrait,1,../Image Data/Paintings/training/Portrait/p64.jpg,"personal likeness, Portrait, oil painting, character study, emotional depth, visual biography, detailed rendition, human subject, realism, expression capture, artistic representation, pictorial narrative, facial expression, classic portraiture, aesthetic detail, individuality, artistic interpretation, cultural identity, symbolic elements, visual storytelling, commissioned artwork","A portrait is a painting, photograph, sculpture, or other artistic representation of a person, in which the face and its expression is predominant. The intent is to display the likeness, personality, and even the mood of the person."
Paintings,Portrait,3,../Image Data/Paintings/training/Portrait/p219.jpg,"personal likeness, Portrait, oil painting, character study, emotional depth, visual biography, detailed rendition, human subject, realism, expression capture, artistic representation, pictorial narrative, facial expression, classic portraiture, aesthetic detail, individuality, artistic interpretation, cultural identity, symbolic elements, visual storytelling, commissioned artwork","A portrait is a painting, photograph, sculpture, or other artistic representation of a person, in which the face and its expression is predominant. The intent is to display the likeness, personality, and even the mood of the person."
Paintings,Tanjore,2,../Image Data/Paintings/training/Tanjore/p175.jpg,"tamil nadu, gold leaf, Tanjore, glass beads, embossed art, religious themes, hindu gods, vivid colors, royal heritage, traditional canvas, rich ornamentation, precious stones, sacred artwork, dravidian architecture, spiritual iconography, luminous aura, cultural depiction, decorative motifs, divine portrayal, heritage craft, gallery display","Tanjore painting is a major form of classical South Indian painting from the town of Thanjavur in Tamil Nadu, India. The art form dates back to about 1600 AD, a period when Nayakas of Thanjavur encouraged art—chiefly, classical dance and music—as well as literature both in Telugu and Tamil."
Paintings,Tanjore,0,../Image Data/Paintings/training/Tanjore/p118.jpg,"tamil nadu, gold leaf, Tanjore, glass beads, embossed art, religious themes, hindu gods, vivid colors, royal heritage, traditional canvas, rich ornamentation, precious stones, sacred artwork, dravidian architecture, spiritual iconography, luminous aura, cultural depiction, decorative motifs, divine portrayal, heritage craft, gallery display","Tanjore painting is a major form of classical South Indian painting from the town of Thanjavur in Tamil Nadu, India. The art form dates back to about 1600 AD, a period when Nayakas of Thanjavur encouraged art—chiefly, classical dance and music—as well as literature both in Telugu and Tamil."
Paintings,Tanjore,1,../Image Data/Paintings/training/Tanjore/p176.jpg,"tamil nadu, gold leaf, Tanjore, glass beads, embossed art, religious themes, hindu gods, vivid colors, royal heritage, traditional canvas, rich ornamentation, precious stones, sacred artwork, dravidian architecture, spiritual iconography, luminous aura, cultural depiction, decorative motifs, divine portrayal, heritage craft, gallery display","Tanjore painting is a major form of classical South Indian painting from the town of Thanjavur in Tamil Nadu, India. The art form dates back to about 1600 AD, a period when Nayakas of Thanjavur encouraged art—chiefly, classical dance and music—as well as literature both in Telugu and Tamil."
Paintings,Madhubani,2,../Image Data/Paintings/training/Madhubani/p32.jpg,"bihar, mithila painting, Madhubani, folk art, natural pigments, geometric patterns, cultural expressions, bright colors, wedding rituals, floral animals, epic lore, tribal art, social occasions, fish and peacocks, village artisans, symbolic meanings, cultural motifs, environmental themes, handmade paper, traditional narratives, vibrant ecosystem","Madhubani art (or Mithila painting) is a style of Indian painting, practiced in the Mithila region of the Indian subcontinent. This painting is done with a variety of tools, including fingers, twigs, brushes, nib-pens, and matchsticks and using natural dyes and pigments."
Paintings,Madhubani,0,../Image Data/Paintings/training/Madhubani/p108.jpg,"bihar, mithila painting, Madhubani, folk art, natural pigments, geometric patterns, cultural expressions, bright colors, wedding rituals, floral animals, epic lore, tribal art, social occasions, fish and peacocks, village artisans, symbolic meanings, cultural motifs, environmental themes, handmade paper, traditional narratives, vibrant ecosystem","Madhubani art (or Mithila painting) is a style of Indian painting, practiced in the Mithila region of the Indian subcontinent. This painting is done with a variety of tools, including fingers, twigs, brushes, nib-pens, and matchsticks and using natural dyes and pigments."
